id,type,name,aliases,region,state,city,lat,lon,facets,what,root,kin,sources,tier,confidence,needs_verification,updated,url
smithfields-chicken-n-bar-b-q,place,Smithfield's Chicken 'N Bar-B-Q,Smithfield's|SCNB|Smithfield Bar-B-Q|Smithfield's Chicken and Barbeque|Smithfield Chicken & BBQ,nc-east|nc,NC,Smithfield,35.5111996,-78.346102,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1977"", ""fuel"": ""unknown"", ""styles"": [""eastern-nc""]}","A quick-service chain of eastern North Carolina barbecue and fried chicken — 41 restaurants across the state as of March 2024, and an online store — begun by Junius and Maggie Moore in downtown Smithfield, Johnston County, in 1977 as Smithfield Bar-B-Q. It sells the eastern pairing over a counter, chopped pork and fried chicken, from the coast to the Triangle, and it stands in Wikipedia's list of the state's notable barbecue restaurants beside Melton's and the Skylight Inn. It is the chain form of the tradition, described here the same way as a wood pit.",,eastern-nc|barbecue|parkers-barbecue|skylight-inn,s:wp-smithfields-chicken-n-bar-b-q|s:osm|s:web-scnbnc,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/smithfields-chicken-n-bar-b-q/
speedy-lohrs-barbecue,place,Speedy Lohr's Barbecue,Speedy Lohr's|Speedy Lohr's BBQ,nc-piedmont,NC,Lexington,35.82403,-80.25338,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""2013"", ""fuel"": ""wood"", ""styles"": [""lexington""]}","A wood-burning pork house on NC 8 south of Lexington, Davidson County, run by Randy and Amy Lohr, who bought the building in June 2013 from Whitley's Barbecue and carried the family name onto it. Randy's father was Sherman Paul 'Speedy' Lohr, who started the first Speedy's on Highway 52 and learned under Warner Stamey. The pits burn wood and the family says plainly that they always will. The tray is the Piedmont tray, chopped shoulder with the dip and red slaw; pork-skin sandwiches come out on Thursdays.",,lexington|pork-shoulder|lexington-dip|pork-skins|warner-stamey|campaign-for-real-barbecue,s:web-johntanner-speedy-lohrs-2023|s:web-barbecuebros-speedy-lohrs|s:web-truecue-nc|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/speedy-lohrs-barbecue/
speedys-barbecue,place,Speedy's Barbecue,Speedy's|Speedy's BBQ,nc-piedmont,NC,Lexington,35.83524,-80.24499,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1963"", ""fuel"": ""electric"", ""styles"": [""lexington""]}","A Lexington pork-shoulder house that Paul 'Speedy' Lohr opened as a drive-in in 1963 and the Dunn family has run since the early 1970s. Roy and Ella Dunn hold it now. The pork cooks in five electric cookers that look like large rotisserie ovens — not over wood, which is why the house appears on no wood list and on no trail, and which makes it a plain case of how much of the Piedmont cooks. The tray is the Piedmont tray: chopped shoulder, the dip, red slaw, hushpuppies.",,lexington|pork-shoulder|gas-and-electric-cookers|lexington-dip|red-slaw|warner-stamey,s:web-ourstate-speedys|s:web-johntanner-speedys-2016|s:web-davidsonlocal-restaurant-workers|s:osm,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/speedys-barbecue/
stameys-barbecue,place,Stamey's Barbecue,Stamey's|Stamey's Old Fashioned Barbecue,nc-piedmont,NC,Greensboro,36.11161,-79.83095,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1953"", ""fuel"": ""wood"", ""styles"": [""lexington""]}","The Greensboro pork-shoulder house of the Stamey family, opened by Warner Stamey in 1953 as a drive-in on High Point Road (now West Gate City Boulevard) and run by his grandson Chip since 1993, with a second restaurant on Battleground Avenue. Fifteen-pound shoulders cook eight to ten hours over hickory coals; the barbecue is chopped or sliced and served with the dip, the thin red vinegar sauce of the Piedmont, red slaw and hushpuppies — which the family says Warner Stamey was the first to put beside barbecue in North Carolina. The name reaches back to a Lexington stand of 1938.",,lexington|pork-shoulder|lexington-dip|hushpuppies|red-slaw|hickory-and-oak|warner-stamey|jess-swicegood|sid-weaver|wayne-monk|lexington-barbecue|southern-foodways-alliance,s:web-stameys-history|s:sfa-stameys-barbecue|s:osm|s:web-truecue-nc|s:web-barbecuebros-nc-trail,cited,high,False,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/stameys-barbecue/
stephensons-bar-b-q,place,Stephenson's Bar-B-Q,Stephenson's Barbecue|Stephenson's|Stephenson's BBQ,nc-east,NC,Willow Spring,35.5957129,-78.7313999,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1958"", ""fuel"": ""charcoal"", ""styles"": [""eastern-nc""]}","A family barbecue house on N.C. 50 at Willow Spring, in western Johnston County south of Raleigh, opened in July 1958 by hog farmer Paul Stephenson and run since his death by his son Andy. It cooks pork shoulders over hardwood charcoal — whole hogs at the start, shoulders later for leaner meat — and barbecue chicken with a tangy sauce, with hushpuppies and collards from the recipes of Paul's wife Jean, a home-economics teacher. It serves about 600 meals a day and closes on Sundays.",,eastern-nc|pork-shoulder|whole-hog|barbecue-chicken|hushpuppies|gas-and-electric-cookers,s:web-ourstate-stephensons|s:web-truecue-nc|s:web-barbecuebros-nc-trail,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/stephensons-bar-b-q/
sweatmans-bar-b-que,place,Sweatman's Bar-B-Que,Sweatman's BBQ|Sweatman's,sc-midlands|sc,SC,Holly Hill,33.3618738,-80.3820857,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""1977"", ""fuel"": ""mixed"", ""styles"": [""sc-mustard""]}","A whole-hog barbecue house in an old farmhouse on Eutaw Road outside Holly Hill, in Orangeburg County, the mustard belt of the Midlands. Harold 'Bub' Sweatman and his wife Margie opened it in 1977 and it has served two days a week since: Friday and Saturday, pulled pork from whole hogs, ribs, hash over rice — hash being the Midlands' stew of pork and onion — and a spicy-sweet mustard sauce, with pork skins when the hogs give them. The open block pits became gas-and-wood smokers; the buffet that made the name ended after the pandemic; the family sold in 2011, and new owners took over in 2026.",,sc-mustard|mustard-sauce|whole-hog|hash-and-rice|block-pit|gas-and-electric-cookers|pork-skins|banana-pudding|joe-bessinger|bessingers-bar-b-q|dukes-bar-b-que|southern-foodways-alliance,s:web-sfa-sweatmans-bar-b-que|s:sfa-oral-histories|s:web-destination-bbq-sweatmans|s:web-sweatmans-hours|s:web-sfa-melvins-legendary-bar-b-q|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/sweatmans-bar-b-que/
tarheel-q,place,Tarheel Q,TarHeel Q|Tarheel Q BBQ,nc-piedmont,NC,Lexington,35.85743,-80.3821,"{""state"": ""NC"", ""status"": ""open"", ""fuel"": ""wood"", ""styles"": [""lexington""]}","A pork-shoulder pit on US 64 west of Lexington, Davidson County, cooking on brick masonry pits behind the building. Leon and Becky Simmons have owned it since December 2017. Smoke shows from the stacks when wood and pork go on together; the tray is the Piedmont tray, chopped shoulder with the dip, red slaw and hushpuppies, and a weekend pork-and-chicken special ran at $11.95 in April 2026. It carries True 'Cue certification, which turns on wood or charcoal being the only heat under the meat. It is not a stop on the Historic Barbecue Trail.",,lexington|pork-shoulder|brick-pit|lexington-dip|warner-stamey|campaign-for-real-barbecue,s:web-barbecuebros-tarheel-q|s:web-truecue-nc|s:web-davidsonlocal-restaurant-workers|s:web-foodsafetynews-tarheel-q-2015|s:web-johntanner-tarheel-q-2026|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/tarheel-q/
the-fiction-kitchen,place,The Fiction Kitchen,Fiction Kitchen,nc-piedmont|nc,NC,Raleigh,35.7785,-78.6415,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""2012"", ""fuel"": ""unknown""}","A vegetarian and vegan restaurant in Raleigh whose menu carries a Southern-style pulled barbecue made without pork, served with the slaw and the sides a Carolina plate expects. Carolina Morrison opened it in 2012 on money raised through Kickstarter, ran it downtown for a decade, and reopened it at Gateway Plaza after a move in 2023. It is in this catalogue because it is one of the ways barbecue is cooked and eaten in North Carolina now, and because it is one of the few places in either state a published list names as LGBTQ-owned.",,barbecue-sandwich|pulled-pork|barbecue|white-slaw,s:web-cardinal-pine-lgbtq-nc|s:web-fiction-kitchen,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/the-fiction-kitchen/
true-bbq,place,True BBQ,True BBQ of West Columbia,sc-midlands,SC,West Columbia,33.9842,-81.07217,"{""state"": ""SC"", ""status"": ""open"", ""founded"": ""2010"", ""fuel"": ""wood"", ""styles"": []}","A Black-owned pit on D Avenue in West Columbia, opened in 2010 by the brothers Ernest and Milton Zanders after years of selling from street corners and events. The wood-fired pits are visible from the front parking lot. Hash and rice is what the place is known for and what it sells by the pint and the quart alongside pulled pork, ribs, pork chops, brisket and chicken. It is open four days, Thursday to Saturday and no more. A second True BBQ trades in Myrtle Beach.",,hash-and-rice|pork-shoulder|campaign-for-real-barbecue|adrian-miller,s:web-pc-free-times-true-bbq-2022|s:web-destination-bbq-true-bbq|s:web-eatokra-true-bbq|s:web-eatokra|s:web-truecue-sc|s:web-destination-bbq-hash-map|s:osm,cited,medium,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/true-bbq/
wilbers-barbecue,place,Wilber's Barbecue,Wilber's|Wilbers BBQ|Wilber's BBQ,nc-east,NC,Goldsboro,35.35061,-77.9224636,"{""state"": ""NC"", ""status"": ""open"", ""founded"": ""1962"", ""fuel"": ""wood"", ""styles"": [""eastern-nc""]}","A whole-hog pit on U.S. 70 east of Goldsboro, Wayne County, opened in 1962 by Wilberdean 'Wilber' Shirley and cooked the same way since: split hogs over oak coals in open pits in a cinder-block cookhouse behind a red-brick restaurant with knotty-pine walls and red-checked tablecloths. It closed in March 2019 over unpaid taxes and reopened in July 2020 under Goldpit Partners, a group of Goldsboro natives who bought it and restored the building. The pork is hand-chopped on oak blocks and seasoned with vinegar and spices; fried chicken, collards, fried okra and hushpuppies come alongside.",,eastern-nc|whole-hog|wilber-shirley|hickory-and-oak|chopping-block|pig-pickin|john-shelton-reed|gradys-barbecue|scotts-famous-barbecue,s:web-ourstate-wilbers-way|s:web-ourstate-wilbers|s:web-wilbersbbq|s:web-wral-wilbers-reopens|s:web-wral-wilber-shirley-dies|s:web-gardenandgun-wilbers|s:web-uncpress-wilber-shirley|s:reed-holy-smoke|s:web-truecue-nc|s:web-barbecuebros-nc-trail,cited,high,True,2026-09-16,https://nanobotco.github.io/carolina-barbecue/place/wilbers-barbecue/
adam-scott,person,Adam Scott,Rev. Adam Scott|Elder Adam Scott,nc-east|nc,NC,,,,"{""role"": [""cook"", ""founder"", ""sauce-maker""], ""state"": ""NC"", ""styles"": [""eastern-nc""]}","The Rev. Adam Scott (1890–1983) was a Black cook and Holiness minister in Goldsboro who by his company's date went into the barbecue business in 1917, cooking whole hogs in his back yard and selling chopped pork with a vinegar sauce through the back door; between 1931 and 1933 the house on Brazil Street became a restaurant. He said the sauce came to him in a dream; his son A. Martel Scott patented it in 1946, and the family still bottles it. David Cecelski's account has him catering a barbecue for President Franklin Roosevelt at the White House in 1933.",,scotts-famous-barbecue|scotts-barbecue-sauce|vinegar-pepper-sauce|eastern-nc|whole-hog|wilbers-barbecue|bob-melton|adrian-miller,s:web-cecelski-adam-scott|s:web-aahc-scotts-cafe|s:web-scotts-history|s:web-ncarts-goldsboro|s:web-moss-bbq-hof-2022|s:miller-black-smoke,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/adam-scott/
adrian-miller,person,Adrian Miller,Adrian E. Miller|the Soul Food Scholar,us-south,,,,,"{""role"": [""writer"", ""scholar""]}","A Denver writer and lawyer, the 'Soul Food Scholar' of his own site, whose Black Smoke: African Americans and the United States of Barbecue (UNC Press, 2021) is the history of the Black cooks, pitmasters and restaurant owners behind American barbecue and of their absence from its legends. It won the James Beard Foundation's 2022 Media Award for Reference, History, and Scholarship, his second after Soul Food (2013; award 2014). A former special assistant to President Clinton, he directs the Colorado Council of Churches and is a certified barbecue judge.",,pitmaster|eastern-nc|whole-hog|backyard-bbq-pit|southern-foodways-alliance,s:wp-adrian-miller|s:miller-black-smoke|s:web-adrianemiller-meet-adrian|s:web-adrianemiller-home|s:web-cochurches-exec|s:web-jbf-2022-media-award-winners|s:web-uncpressblog-miller-second-beard,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/adrian-miller/
bob-garner,person,Bob Garner,the barbecue man|Robert Garner,nc,NC,,,,"{""state"": ""NC"", ""role"": [""writer""], ""styles"": [""eastern-nc"", ""lexington""]}","A North Carolina television reporter and writer who has covered the state's barbecue since 1994, when he began short features on it for UNC-TV's magazine program North Carolina Now. His first book, North Carolina Barbecue: Flavored by Time (John F. Blair, 1996), toured the state's pits; a one-hour television special followed, and with it the name 'the barbecue man'. Bob Garner's Guide to North Carolina Barbecue (2002) and Bob Garner's Book of Barbecue (2012) came after. He writes restaurant pieces for Our State magazine and divides his time between Burlington and Raleigh.",,lexington-barbecue|outside-brown|stameys-barbecue|bs-barbecue|gradys-barbecue|red-bridges-barbecue-lodge|wilbers-barbecue|skylight-inn|short-sugars|sam-jones-bbq|smithfields-chicken-n-bar-b-q|eastern-nc|lexington|pig-pickin|gas-and-electric-cookers|southern-foodways-alliance,s:web-blairpub-garner-book-of-barbecue|s:web-bbqjew-bob-garner|s:web-ourstate-author-bob-garner|s:web-ourstate-lexington-barbecue|s:web-ourstate-stameys|s:web-ourstate-bs-barbecue|s:web-pbs-nc-weekend-sam-jones|s:web-barbecuebros-bob-garner-2023|s:garner-flavored-by-time|s:garner-guide-to-nc-barbecue|s:garner-book-of-barbecue,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/bob-garner/
bob-melton,person,Bob Melton,R. B. Melton|Robert Melton,nc-east|nc,NC,,,,"{""role"": [""pitmaster"", ""founder""], ""state"": ""NC"", ""styles"": [""eastern-nc""]}","R. B. 'Bob' Melton (died 1958), a horse trader raised on a Nash County farm, cooked whole hogs for friends in an open pit on the Tar River at Rocky Mount, began selling barbecue there in 1922, and in 1924 built the shed that Wikipedia and UNC's North Carolina Miscellany call the state's first indoor, sit-down barbecue restaurant. He served finely chopped whole hog with a vinegar sauce, boiled potatoes, slaw, corn sticks, hushpuppies and Brunswick stew, and sent barbecue across the state by bus. Life magazine called him the King of Southern Barbecue in 1958, the year he died.",,meltons-barbecue|eastern-nc|whole-hog|boiled-potatoes|brunswick-stew|down-east|adam-scott,s:wp-meltons-barbecue|s:web-ncm-bob-melton|s:wp-whole-hog-barbecue,cited,high,False,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/bob-melton/
bum-dennis,person,Bum Dennis,Latham Dennis|Latham Wade 'Bum' Dennis,nc-east|nc,NC,,,,"{""role"": [""pitmaster"", ""founder"", ""family""], ""state"": ""NC"", ""styles"": [""eastern-nc""]}","Latham Wade 'Bum' Dennis (June 12, 1937 – December 9, 2022) opened Bum's Restaurant in downtown Ayden in 1963 with his wife Shirley and cooked whole hogs over wood coals there for the rest of his working life, with a table of vegetables beside the barbecue that few eastern pits keep. He was of the Dennis family that counts Skilton Dennis's 1830 wagon as the start of the trade, and a kinsman of Pete Jones of the Skylight Inn. His son Larry, at the pit since he was nine, runs the restaurant.",,bums-restaurant|skilton-dennis|pete-jones|skylight-inn|eastern-nc|whole-hog|southern-foodways-alliance|rien-fertel,s:sfa-bums-restaurant|s:web-ourstate-bums|s:web-legacy-latham-dennis-obituary|s:web-tanner-bum-dennis-2022,cited,medium,True,2026-09-15,https://nanobotco.github.io/carolina-barbecue/person/bum-dennis/
